idx,id,step1,step2,step3,step4,reactant_1,product_1,reactant_2,product_2,reactant_3,product_3,reactant_4,product_4,steplength,bbsRxnID,step1_smirks,step2_smirks,step3_smirks,step4_smirks,smarts1,bbsRxnID_1,simplesmarts1,smarts2,bbsRxnID_2,simplesmarts2,smarts3,bbsRxnID_3,simplesmarts3,smarts4,bbsRxnID_4,simplesmarts4,combo_simple_smarts,combo_smarts,simple_smarts_merge,combo_simple_smarts_count
1,1603316,add_rxn_15104,add_rxn_12411,add_rxn_49483,norxn,26dap_LL,C00739,C00739,C00450,C00450,C00956,nomet,nomet,3,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>O=C(O)C1CCCC=N1,O=C(O)C1CCCC=N1>>NC(CCCC(=O)O)C(=O)O,,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:4]-[N&H2:5].[C:8]-[C:9]-[N&H2:10]>>[C:4]-[N:5]=[C:9]-[C:8],109662,C-[N&H2].C-C-[N&H2]>>C-N=C-C,[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],173023,C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],,,,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2].C-C-[N&H2]>>C-N=C-C$$C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:4]-[N&H2:5].[C:8]-[C:9]-[N&H2:10]>>[C:4]-[N:5]=[C:9]-[C:8]$$[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1603328,add_rxn_15104,add_rxn_12411,add_rxn_49479,norxn,C00666,C00739,C00739,C00450,C00450,C00956,nomet,nomet,3,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>O=C(O)C1CCCC=N1,O=C(O)C1CCCC=N1>>NC(CCCC(=O)O)C(=O)O,,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:4]-[N&H2:5].[C:8]-[C:9]-[N&H2:10]>>[C:4]-[N:5]=[C:9]-[C:8],109662,C-[N&H2].C-C-[N&H2]>>C-N=C-C,[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],173023,C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],,,,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2].C-C-[N&H2]>>C-N=C-C$$C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:4]-[N&H2:5].[C:8]-[C:9]-[N&H2:10]>>[C:4]-[N:5]=[C:9]-[C:8]$$[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
3,1603332,add_rxn_15104,add_rxn_12411,add_rxn_49479,norxn,26dap_LL,C00739,C00739,C00450,C00450,C00956,nomet,nomet,3,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>O=C(O)C1CCCC=N1,O=C(O)C1CCCC=N1>>NC(CCCC(=O)O)C(=O)O,,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:4]-[N&H2:5].[C:8]-[C:9]-[N&H2:10]>>[C:4]-[N:5]=[C:9]-[C:8],109662,C-[N&H2].C-C-[N&H2]>>C-N=C-C,[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],173023,C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],,,,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2].C-C-[N&H2]>>C-N=C-C$$C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:4]-[N&H2:5].[C:8]-[C:9]-[N&H2:10]>>[C:4]-[N:5]=[C:9]-[C:8]$$[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1603347,add_rxn_15104,add_rxn_19376,add_rxn_24523,add_rxn_46939,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1603381,add_rxn_15104,add_rxn_19376,add_rxn_28213,add_rxn_kegg_R11679,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
3,1603343,add_rxn_15104,add_rxn_19376,add_rxn_24523,add_rxn_12311,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
4,1603330,add_rxn_15104,add_rxn_19376,add_rxn_10023,add_rxn_12307,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
5,1603335,add_rxn_15104,add_rxn_19376,add_rxn_10023,add_rxn_46939,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
6,1603410,add_rxn_15104,add_rxn_12443,add_rxn_24523,add_rxn_12307,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
7,1603408,add_rxn_15104,add_rxn_12443,add_rxn_10023,add_rxn_12311,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
8,1603405,add_rxn_15104,add_rxn_12443,add_rxn_24523,add_rxn_12311,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
9,1603396,add_rxn_15104,add_rxn_12443,add_rxn_24523,add_rxn_46939,26dap_LL,C00739,C00739,C00449,C00449,C04076,C04076,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19],109495,C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1],[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3],108275,[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],110525,O=C-C>>O=C(-C)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-[N&H2]>>C-[N&H1]-C(-C-C-C(=O)-[O&H1])-C(=O)-[O&H1]$$[O&H1]-C(=O)-C-C-C(-[N&H1]-C-C)-C(=O)-[O&H1]>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:9]-[N&H2:10]>>[C:9]-[N&H1:10]-[C:16](-[C:15]-[C:14]-[C:12](=[O:11])-[O&H1:13])-[C:17](=[O:18])-[O&H1:19]$$[O&H1:1]-[C:12](=[O:11])-[C:13]-[C:14]-[C:15](-[N&H1:16]-[C:2]-[C:3])-[C:17](=[O:18])-[O&H1:19]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
